query_id,doc_id,rel_human,rel_clicks,D.0,D.1,D.2,D.3,Q.0,Q.1,Q.2,Q.3,QD.rank,QD.0,QD.1,QD.2,QD.3,QD.4,QD.5,QD.6,QD.7,QD.8,QD.9,QD.10,QD.11,QD.12,QD.13,QD.14,QD.15,QD.16,QD.17,QD.18,QD.19,QD.20,QD.21,action,query,last_jobtitle
01117225-4aa4-4647-82d9-c55de02b07c0,9fcfaf74-f95c-3461-88d6-3b1d3002d67b,1.0,0,0.2,0.1,0.4,0.2333333333333333,0.0,0.0,0.11666666666666667,1.0,5.0,0.03631961259079903,0.01985111662531017,0.0,0.09090909090909093,0.0,0.0,0.0,0.0015527950310559005,0.0038022813688212928,0.0,0.0015558148580318944,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.14123758387955448,-,payroll,Pricing Analyst
01117225-4aa4-4647-82d9-c55de02b07c0,08aea408-f357-360f-b177-5f50eb4b424b,0.0,0,0.2,0.1,0.28,0.2333333333333333,0.0,0.0,0.11666666666666667,1.0,6.0,0.03448275862068965,0.03448275862068965,0.0,0.0949074074074074,0.0,0.0,0.0,0.018633540372670808,0.018633540372670808,0.0,0.012768427161926872,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.09812809434678853,-,payroll,Human Resources Recruiter
01117225-4aa4-4647-82d9-c55de02b07c0,e956882c-ac52-3e60-8944-c181605bb5f7,2.0,0,0.2,0.1,0.2,0.2,0.0,0.0,0.11666666666666667,1.0,7.0,0.05555555555555555,0.0,0.0,0.05841121495327103,0.0,0.0,0.0,0.004267425320056899,0.0,0.0,0.0023885350318471337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21511852244782395,GetResume,payroll,TAX/PAYROLL ADMIN ASSIST
01117225-4aa4-4647-82d9-c55de02b07c0,3c446273-43f2-3d14-8100-8850e256035b,0.0,0,0.2,0.1,0.12,0.2,0.0,0.0,0.11666666666666667,1.0,8.0,0.04645476772616137,0.03482587064676617,0.0,0.05432098765432099,0.0,0.0,0.0,0.009505703422053232,0.015209125475285171,0.0,0.00410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374160051473617,-,payroll,Solutions Specialist
01117225-4aa4-4647-82d9-c55de02b07c0,a9fe6091-70a2-3c0a-8d25-4b9d560ffc1e,1.0,0,0.2,0.1,0.04,0.13333333333333333,0.0,0.0,0.11666666666666667,1.0,9.0,0.0488997555012225,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.03612167300380228,0.049429657794676805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14123758387955448,-,payroll,Project Manager
01117225-4aa4-4647-82d9-c55de02b07c0,fc111b93-dc29-3a6c-af8a-75644dc3b746,0.0,0,0.2,0.1,0.04,0.16666666666666666,0.0,0.0,0.11666666666666667,1.0,10.0,0.056930693069306926,0.024875621890547255,0.0,0.0,0.0,0.0,0.0,0.038022813688212934,0.0076045627376425855,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.16674627282231566,-,payroll,Customer Service
026149a7-1ef2-4b75-9cab-2a8c22212ae4,be125160-2cae-3442-94bb-3319c121c8bf,1.0,0,0.2,0.1,0.4,0.3333333333333333,0.0,0.0,0.26666666666666666,1.0,1.0,0.02503576537911302,0.017167381974248927,0.0,0.06638418079096045,0.0,0.0,0.0,0.013785790031813362,0.012745098039215686,0.0,0.005458179581795818,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.5142493740400137,-,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Sr. Automotive Project Engineer
026149a7-1ef2-4b75-9cab-2a8c22212ae4,d2ed0a0d-4baf-377f-8d79-31b5847016be,2.0,1,0.2,0.1,0.4,0.2,0.0,0.0,0.26666666666666666,1.0,2.0,0.023689877961234743,0.015793251974156496,0.0,0.04802867383512545,0.0,0.0,0.0,0.031685678073510776,0.026558891454965358,0.0,0.014094488188976378,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.11188497978085343,DownloadResume,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Technical Sales Engineer
026149a7-1ef2-4b75-9cab-2a8c22212ae4,ad74b2e0-6d9b-37ed-9ecd-b733aea1b52a,1.0,0,0.2,0.1,0.4,0.4,0.0,0.0,0.26666666666666666,1.0,3.0,0.03624733475479744,0.01929949964260186,0.0,0.050455501051156273,0.0,0.0,0.0,0.028426204819277105,0.0391566265060241,0.0,0.008541487223657766,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.2354314981062585,-,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Sales Admin Assist / Office Manager
026149a7-1ef2-4b75-9cab-2a8c22212ae4,81e6eb2a-6fa2-378c-9a4d-6c3bf8f498a5,0.0,0,0.2,0.1,0.4,0.2,0.0,0.0,0.26666666666666666,1.0,4.0,0.022857142857142857,0.0057347670250896075,0.0,0.04390934844192634,0.0,0.0,0.01282051282051282,0.0015842839036755384,0.0007022471910112357,0.0,0.004965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.4953492088421521,GetResume,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Helping Hand
026149a7-1ef2-4b75-9cab-2a8c22212ae4,2d443aec-7f82-39c0-a8fe-f1fe843a66f0,0.0,0,0.2,0.1,0.4,0.3666666666666665,0.0,0.0,0.26666666666666666,1.0,5.0,0.031294452347083924,0.010768126346015794,0.0,0.04431736954967834,0.0,0.0,0.0,0.003464203233256351,0.004213483146067416,0.0,0.005875537901357165,0.0,0.0,0.0,0.003246753246753247,0.003246753246753247,0.0,0.03571428571428571,0.0,0.0,0.0,0.13626561818948388,-,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Financial Analyst
026149a7-1ef2-4b75-9cab-2a8c22212ae4,dd2f5743-2f4d-30a2-b545-e6b1bf84ad96,1.0,0,0.2,0.1,0.4,0.26666666666666666,0.0,0.0,0.26666666666666666,1.0,6.0,0.02720114531138153,0.014347202295552369,0.0,0.049929676511954985,0.0,0.0,0.0,0.015588914549653582,0.027136258660508082,0.0,0.005150676506765067,0.0,0.0,0.0,0.0,0.0,0.0,0.02922077922077922,0.0,0.0,0.0,0.3241229691036377,GetResume,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Inside Sales Specialist
026149a7-1ef2-4b75-9cab-2a8c22212ae4,476e59b2-e786-3ab0-b1d9-c44e5e74e2ef,0.0,0,0.2,0.1,0.4,0.4,0.0,0.0,0.26666666666666666,1.0,7.0,0.0035765379113018602,0.0035765379113018602,0.0,0.047149894440534836,0.0,0.0,0.0,0.001404494382022472,0.001404494382022472,0.0,0.0062269372693726935,0.0,0.0,0.0,0.0,0.0,0.0,0.02922077922077922,0.0,0.0,0.0,0.3068202032144444,-,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Senior Buyer
026149a7-1ef2-4b75-9cab-2a8c22212ae4,53ff1b15-e440-34c1-8b8c-6914ffd412a2,0.0,0,0.2,0.1,0.4,0.3666666666666665,0.0,0.0,0.26666666666666666,1.0,8.0,0.010737294201861132,0.0035893754486719313,0.0,0.05563380281690141,0.0,0.0,0.0,0.022047244094488192,0.04838709677419355,0.0,0.00507380073800738,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.03896103896103896,0.0,0.0,0.0,0.2784812860868001,-,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Manager
026149a7-1ef2-4b75-9cab-2a8c22212ae4,3a5a954f-2ccf-3417-ad5e-adde5d6ef3de,0.0,0,0.2,0.1,0.4,0.26666666666666666,0.0,0.0,0.26666666666666666,1.0,9.0,0.0256045519203414,0.011412268188302424,0.0,0.049005681818181816,0.0,0.0,0.0,0.02492046659597031,0.026470588235294117,0.0,0.005810200129115557,0.0,0.0,0.0,0.0,0.0,0.0,0.032467532467532464,0.0,0.0,0.0,0.3262300567093015,-,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Battery Lab Program Manager
026149a7-1ef2-4b75-9cab-2a8c22212ae4,53cd742f-b55b-32d5-b329-ed224b468446,0.0,0,0.2,0.1,0.4,0.26666666666666666,0.0,0.0,0.26666666666666666,1.0,10.0,0.016452074391988557,0.0071530758226037204,0.0,0.03931379556826305,0.0,0.0,0.0,0.003160112359550561,0.0,0.0,0.016137040714995034,0.0,0.0,0.0,0.00974025974025974,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.16077020215374796,-,"account AND management AND sales AND (""interior trim"" OR ""exterior trim"" OR plastic) AND automotive",Quality Inspector
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,0ebb23eb-6cdd-360c-9c26-aa93fa58a8fa,1.0,0,0.2,0.1,0.4,0.4666666666666667,0.0,0.0,0.3333333333333333,1.0,1.0,0.05555555555555555,0.024623803009575927,0.0,0.08636977058029689,0.0,0.0,0.14,0.040116703136396786,0.06677265500794913,0.0,0.015233949945593038,0.0,0.0,0.25,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.16204112272151872,-,digital product management,Senior Product Manager
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,2e9ad0dc-37ec-3ca3-8ffb-081f096c602d,2.0,0,0.2,0.1,0.4,0.3,0.0,0.0,0.3333333333333333,1.0,2.0,0.02993197278911564,0.02194787379972565,0.0,0.05952380952380953,0.0,0.0,0.14,0.02131782945736434,0.040697674418604654,0.0,0.007399347116430903,0.0,0.0,0.25,0.008849557522123894,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.0,0.07382787314320848,-,digital product management,Product Specialist
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,67c878da-4194-3cc8-9f9a-d3e77c8d7283,2.0,0,0.2,0.1,0.4,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,3.0,0.05420054200542008,0.031420765027322405,0.0,0.08322496749024708,0.0,0.0,0.0,0.016046681254558718,0.0302066772655008,0.0,0.01624727560927284,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.2222004326117519,-,digital product management,"Manager, Product Development"
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,d4b88c0d-670d-3007-8a5e-6148e0c485a7,1.0,0,0.2,0.1,0.4,0.8333333333333334,0.0,0.0,0.3333333333333333,1.0,4.0,0.06174496644295303,0.037889039242219216,0.0,0.10335570469798658,0.0,0.0,0.0,0.01810202962150301,0.02456140350877193,0.0,0.02427460648587142,0.0,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.0,0.0,0.1950156472000352,-,digital product management,Director: Digital Strategy and Operations
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,95d0920a-4ffb-3104-91ac-c78aabb56903,2.0,0,0.2,0.1,0.4,0.8666666666666667,0.0,0.0,0.3333333333333333,1.0,5.0,0.02571041948579161,0.02571041948579161,0.0,0.07561929595827901,0.0,0.0,0.0,0.04689984101748808,0.024258760107816708,0.0,0.011349817592217268,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.2222004326117519,-,digital product management,"Product Manager, Wired Lighting"
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,270a9c8c-051e-3543-8cd3-7935d6a2697b,0.0,0,0.2,0.1,0.4,1.0,0.0,0.0,0.3333333333333333,1.0,6.0,0.0380952380952381,0.019151846785225718,0.0,0.08387096774193549,0.0,0.0,0.0,0.025437201907790145,0.0397456279809221,0.0,0.008527131782945736,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.2279758097975459,-,digital product management,Sr Project Manager
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,caf32cdf-a7be-3aab-809c-bccf14b1aeaa,0.0,0,0.2,0.1,0.4,0.4,0.0,0.0,0.3333333333333333,1.0,7.0,0.036635006784260515,0.025885558583106268,0.0,0.1046979865771812,0.0,0.0,0.1346153846153846,0.038950715421303655,0.03815580286168521,0.0,0.013579246047831374,0.0,0.0,0.25,0.0,0.0,0.0,0.035398230088495575,0.0,0.0,0.0,0.2059987355612861,GetResume,digital product management,eCommerce Business Manager
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,48d23fdd-18ea-331e-868c-ef1ac960901b,2.0,0,0.1,0.0,0.4,0.4,0.0,0.0,0.3333333333333333,1.0,8.0,0.01783264746227709,0.0,0.0,0.0728476821192053,0.0,0.0,0.0,0.07945736434108527,0.0,0.0,0.01545157780195865,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.2359773841978212,-,digital product management,
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,d15a72a2-59af-3855-a3d2-6bdfd38dd4c2,0.0,0,0.2,0.1,0.4,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,9.0,0.06013071895424836,0.043593130779392336,0.0,0.10160427807486633,0.0,0.0,0.14,0.0023391812865497076,0.0009250693802035152,0.0,0.012790697674418604,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980784154138235,-,digital product management,Senior Manager- Consulting & Implementation- Hospitality Solutions
055e0043-fbf3-431b-bb6d-9c3d4a6f3960,ccd935cc-6b6e-35d5-8801-5384b3145645,0.0,0,0.2,0.1,0.4,0.4,0.0,0.0,0.3333333333333333,1.0,10.0,0.03614457831325301,0.020188425302826368,0.0,0.08483290488431877,0.0,0.0,0.12280701754385966,0.002620087336244541,0.0,0.0,0.011378721790252228,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17595698978116356,-,digital product management,Light Board Operator/Programmer
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,10a0c28e-3b68-3b13-9144-620ddb2fcd77,2.0,0,0.2,0.1,0.4,0.6,0.0,0.0,0.45,1.0,1.0,0.04318488529014845,0.031081081081081083,0.0,0.09382716049382717,0.0,0.0,0.09433962264150944,0.03133640552995392,0.04194630872483222,0.0,0.007004608294930876,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.009739759989338943,-,"""data visualization"" AND ANALYTICS",Data Visualization Developer
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,8ff8a409-adf2-3ef7-b717-6fa001429d76,1.0,0,0.2,0.1,0.4,0.5666666666666667,0.0,0.0,0.45,1.0,2.0,0.05867014341590612,0.036096256684491984,0.0,0.10273081924577374,0.0,0.0,0.0,0.02475685234305924,0.03053435114503817,0.0,0.017947034362004816,0.0,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.5385274571687749,-,"""data visualization"" AND ANALYTICS",Advanced Analytics & Data Sciences Leader
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,a4493a9e-f55b-366f-bc26-9104c07324db,0.0,0,0.2,0.1,0.4,0.5,0.0,0.0,0.45,1.0,3.0,0.0444743935309973,0.032388663967611336,0.0,0.07850707850707851,0.0,0.0,0.0,0.035561877667140834,0.04125177809388336,0.0,0.010085163603765128,0.0,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.5161102034688584,GetResume,"""data visualization"" AND ANALYTICS",SAP Business Objects Developer
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,0ed3efae-7441-30dd-9204-8c260e5df7fd,1.0,0,0.2,0.1,0.4,0.43333333333333335,0.0,0.0,0.45,1.0,4.0,0.04533333333333334,0.04441453566621804,0.0,0.08874172185430464,0.0,0.0,0.0925925925925926,0.03104026845637584,0.04567901234567901,0.0,0.02142184557438795,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.05607476635514018,0.0,0.0,0.0,0.010232767203947668,-,"""data visualization"" AND ANALYTICS","Manager, Business Analytics and Reporting"
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,40e98315-261d-38ae-9931-2bfaa9dad192,0.0,0,0.2,0.1,0.4,0.3,0.0,0.0,0.45,1.0,5.0,0.05093833780160858,0.03504043126684636,0.0,0.08874172185430464,0.0,0.0,0.0,0.06049382716049383,0.056790123456790124,0.0,0.02039444195428059,0.0,0.0,0.0,0.0,0.0,0.0,0.04672897196261682,0.0,0.0,0.0,0.16154570537360466,GetResume,"""data visualization"" AND ANALYTICS",Expert of Business Data Analytics
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,1e32190f-7c09-33da-a179-57631038e401,2.0,0,0.1,0.1,0.4,0.7,0.0,0.0,0.45,1.0,6.0,0.028493894165535955,0.028493894165535955,0.0,0.08874172185430464,0.0,0.0,0.0,0.07046979865771813,0.07046979865771813,0.0,0.02613422538155969,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0,0.037383177570093455,0.0,0.0,0.0,0.3483021985641981,-,"""data visualization"" AND ANALYTICS",Business Systems Analyst
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,0f34c69f-4a20-3f18-b717-e95680bb9a6c,2.0,0,0.1,0.1,0.4,0.43333333333333335,0.0,0.0,0.45,1.0,7.0,0.0203527815468114,0.0203527815468114,0.0,0.057068741893644616,0.0,0.0,0.09803921568627452,0.04294478527607362,0.04294478527607362,0.0,0.010625452789181358,0.0,0.0,0.16666666666666666,0.018691588785046728,0.018691588785046728,0.0,0.02803738317757009,0.0,0.0,0.0,0.009347262949670941,-,"""data visualization"" AND ANALYTICS",Analytics Manager
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,f76f4bcd-232b-302a-bb79-def11c88a985,2.0,0,0.2,0.1,0.4,0.6666666666666666,0.0,0.0,0.45,1.0,8.0,0.057486631016042775,0.05087014725568943,0.0,0.06675224646983313,0.0,0.0,0.0,0.034139402560455195,0.016357688113413302,0.0,0.010103329506314582,0.0,0.0,0.0,0.04672897196261682,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.16166855886243164,-,"""data visualization"" AND ANALYTICS","Manager, Strategic Sourcing Technology & Analytics"
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,fcbf4240-4976-308f-babc-b548afeb6f74,2.0,0,0.2,0.1,0.4,0.4,0.0,0.0,0.45,1.0,9.0,0.045576407506702415,0.021621621621621626,0.0,0.08279430789133248,0.0,0.0,0.0,0.056840713813615336,0.08557046979865772,0.0,0.0207922959072007,0.0,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.4563970807582624,-,"""data visualization"" AND ANALYTICS",Business Data Analyst
0573eb1e-09a1-4ee2-ad34-a4331a33a36d,547645bb-d4a7-36a6-9923-2192f485ce9e,0.0,0,0.2,0.1,0.4,0.7666666666666667,0.0,0.0,0.45,1.0,10.0,0.04021447721179625,0.03083109919571045,0.0,0.07682291666666667,0.0,0.0,0.0,0.02309468822170901,0.028395061728395062,0.0,0.008239171374764594,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.3883149272493334,-,"""data visualization"" AND ANALYTICS",Director of Planning and Analytics
06de7773-9baf-4a8b-b355-bac2b87547f9,ef3d04a7-5d77-3a57-9a7c-5774ac4666ca,2.0,1,0.1,0.1,0.4,0.5,0.0,0.0,0.0,1.0,1.0,0.01977401129943503,0.01977401129943503,0.0,0.09523809523809523,0.0,0.0,0.017857142857142856,0.07885304659498207,0.07885304659498207,0.0,0.02319044272663388,0.0,0.0,0.0,0.04464285714285714,0.04464285714285714,0.0,0.017857142857142856,0.0,0.0,0.0,0.27974686106425023,DownloadResume,"""Registered Nurse"" AND CPR",Registered Nurse
06de7773-9baf-4a8b-b355-bac2b87547f9,629e9c76-c929-36ee-900a-fd4a5dbd1892,2.0,0,0.2,0.1,0.4,0.16666666666666666,0.0,0.0,0.0,1.0,2.0,0.05314685314685315,0.028050490883590462,0.0,0.1078838174273859,0.0,0.0,0.0,0.04683195592286502,0.06649616368286446,0.0,0.01487414187643021,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.43226441338062577,-,"""Registered Nurse"" AND CPR",Nursing Home Registered Nurse
